trip_id,starttime,,stoptime,,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Year,Month,Quarter,Hour
102686,7/4/2015 23:49,,7/4/2015 23:59,,SEA00358,621.347,Dexter Ave N & Aloha St,6th Ave & Blanchard St,SLU-02,BT-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,23
113476,7/21/2015 12:51,,7/21/2015 12:59,,SEA00195,474.494,9th Ave N & Mercer St,REI / Yale Ave N & John St,DPD-01,SLU-01,Annual Member,Male,1965,2015,7,3,12
1915,10/16/2014 9:11,,10/16/2014 9:22,,SEA00327,671.857,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Annual Member,Male,1984,2014,10,4,9
19051,12/4/2014 13:10,,12/4/2014 13:16,,SEA00108,358.279,NE 42nd St & University Way NE,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UD-02,UW-10,Annual Member,Female,1972,2014,12,4,13
81399,5/29/2015 13:18,,5/29/2015 13:28,,SEA00180,630.689,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-06,UD-01,Annual Member,Male,1986,2015,5,2,13
21879,12/16/2014 6:37,,12/16/2014 6:47,,SEA00115,627.891,2nd Ave & Spring St,Dexter Ave N & Aloha St,CBD-06,SLU-02,Annual Member,Male,1981,2014,12,4,6
79244,5/25/2015 18:24,,5/25/2015 18:30,,SEA00472,395.606,PATH / 9th Ave & Westlake Ave,3rd Ave & Broad St,SLU-07,BT-01,Annual Member,Male,1990,2015,5,2,18
65768,4/29/2015 9:31,,4/29/2015 9:35,,SEA00294,287.003,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Annual Member,Female,1982,2015,4,2,9
35828,2/11/2015 10:41,,2/11/2015 10:45,,SEA00496,259.354,2nd Ave & Blanchard St,Westlake Ave & 6th Ave,BT-05,SLU-15,Annual Member,Male,1987,2015,2,1,10
65477,4/28/2015 9:38,,4/28/2015 9:53,,SEA00294,902.257,City Hall / 4th Ave & James St,Pier 69 / Alaskan Way & Clay St,CBD-07,WF-01,Annual Member,Male,1948,2015,4,2,9
33853,2/3/2015 9:14,,2/3/2015 9:30,,SEA00034,939.202,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,9th Ave N & Mercer St,PS-05,DPD-01,Annual Member,Male,1955,2015,2,1,9
4757,10/22/2014 5:51,,10/22/2014 5:54,,SEA00492,148.62,Summit Ave & E Denny Way,REI / Yale Ave N & John St,CH-01,SLU-01,Annual Member,Male,1989,2014,10,4,5
51715,3/28/2015 17:25,,3/28/2015 17:37,,SEA00392,707.305,2nd Ave & Vine St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-03,WF-04,Short-Term Pass Holder,NULL,NULL,2015,3,1,17
155033,10/7/2015 18:51,,10/7/2015 19:10,,SEA00145,1139.276,2nd Ave & Spring St,2nd Ave & Pine St,CBD-06,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,10,4,18
12181,11/10/2014 15:16,,11/10/2014 16:13,,SEA00266,3423.438,NE 47th St & 12th Ave NE,NE 47th St & 12th Ave NE,UD-07,UD-07,Short-Term Pass Holder,NULL,NULL,2014,11,4,15
114081,7/22/2015 12:31,,7/22/2015 12:59,,SEA00169,1642.558,Children's Hospital / Sandpoint Way NE & 40th Ave NE,12th Ave & NE Campus Pkwy,DPD-03,UD-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,12
97996,6/27/2015 12:36,,6/27/2015 13:07,,SEA00320,1814.756,Dexter Ave & Denny Way,Bellevue Ave & E Pine St,SLU-18,CH-12,Short-Term Pass Holder,NULL,NULL,2015,6,2,12
76143,5/19/2015 21:53,,5/19/2015 22:13,,SEA00394,1171.101,UW Intramural Activities Building,9th Ave N & Mercer St,UW-07,DPD-01,Annual Member,Male,1986,2015,5,2,21
111794,7/18/2015 15:18,,7/18/2015 15:45,,SEA00391,1650.787,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,3rd Ave & Broad St,EL-01,BT-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,15
148919,9/24/2015 15:32,,9/24/2015 15:54,,SEA00179,1360.861,2nd Ave & Blanchard St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,BT-05,EL-01,Short-Term Pass Holder,NULL,NULL,2015,9,3,15
140879,9/7/2015 15:38,,9/7/2015 16:03,,SEA00407,1497.77,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,DPD-03,UW-06,Short-Term Pass Holder,NULL,NULL,2015,9,3,15
86247,6/7/2015 12:43,,6/7/2015 14:58,,SEA00436,8081.689,3rd Ave & Broad St,2nd Ave & Blanchard St,BT-01,BT-05,Short-Term Pass Holder,NULL,NULL,2015,6,2,12
153083,10/3/2015 13:28,,10/3/2015 13:42,,SEA00477,838.39,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St,SLU-02,SLU-02,Short-Term Pass Holder,NULL,NULL,2015,10,4,13
21493,12/14/2014 15:05,,12/14/2014 15:30,,SEA00035,1484.916,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Annual Member,Female,1983,2014,12,4,15
120824,8/2/2015 9:20,,8/2/2015 9:34,,SEA00236,829.521,Republican St & Westlake Ave N,Union St & 4th Ave,SLU-04,CBD-04,Annual Member,Male,1963,2015,8,3,9
42632,3/3/2015 7:24,,3/3/2015 7:31,,SEA00079,391.02,Lake Union Park / Valley St & Boren Ave N,E Blaine St & Fairview Ave E,SLU-17,EL-03,Annual Member,Female,1986,2015,3,1,7
142253,9/10/2015 9:19,,9/10/2015 9:31,,SEA00217,718.623,Summit Ave & E Denny Way,9th Ave N & Mercer St,CH-01,DPD-01,Annual Member,Male,1988,2015,9,3,9
15421,11/19/2014 17:21,,11/19/2014 17:46,,SEA00356,1477.759,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,DPD-03,DPD-03,Short-Term Pass Holder,NULL,NULL,2014,11,4,17
40108,2/22/2015 17:18,,2/22/2015 17:33,,SEA00443,862.11,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St,BT-01,PS-04,Short-Term Pass Holder,NULL,NULL,2015,2,1,17
29125,1/18/2015 9:25,,1/18/2015 9:37,,SEA00054,758.334,REI / Yale Ave N & John St,3rd Ave & Broad St,SLU-01,BT-01,Annual Member,Male,1986,2015,1,1,9
105679,7/9/2015 16:03,,7/9/2015 16:13,,SEA00327,611.951,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St,WF-01,BT-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,16
137443,8/30/2015 13:04,,8/30/2015 15:26,,SEA00023,8563.529,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,13
9850,11/5/2014 7:15,,11/5/2014 7:21,,SEA00170,349.281,Summit Ave E & E Republican St,REI / Yale Ave N & John St,CH-03,SLU-01,Annual Member,Male,1977,2014,11,4,7
120745,8/1/2015 22:08,,8/1/2015 22:10,,SEA00227,154.978,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Annual Member,Male,1987,2015,8,3,22
88925,6/11/2015 21:05,,6/11/2015 21:08,,SEA00346,181.358,Summit Ave & E Denny Way,E Harrison St & Broadway Ave E,CH-01,CH-02,Annual Member,Male,1985,2015,6,2,21
119729,7/31/2015 14:09,,7/31/2015 14:22,,SEA00217,799.533,Seattle University / E Columbia St & 12th Ave,2nd Ave & Spring St,FH-04,CBD-06,Annual Member,Female,1993,2015,7,3,14
42728,3/3/2015 10:46,,3/3/2015 10:53,,SEA00096,404.466,E Pine St & 16th Ave,Pine St & 9th Ave,CH-07,SLU-16,Annual Member,Male,1984,2015,3,1,10
40590,2/24/2015 11:49,,2/24/2015 12:15,,SEA00145,1571.074,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Female,1982,2015,2,1,11
106017,7/10/2015 8:04,,7/10/2015 8:22,,SEA00172,1066.791,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Blanchard St,PS-05,BT-05,Short-Term Pass Holder,NULL,NULL,2015,7,3,8
130032,8/17/2015 7:24,,8/17/2015 7:28,,SEA00368,219.071,12th Ave & E Denny Way,Bellevue Ave & E Pine St,CH-06,CH-12,Annual Member,Female,1981,2015,8,3,7
34965,2/8/2015 14:02,,2/8/2015 14:18,,SEA00056,913.669,Cal Anderson Park / 11th Ave & Pine St,6th Ave S & S King St,CH-08,ID-04,Short-Term Pass Holder,NULL,NULL,2015,2,1,14
57778,4/14/2015 17:48,,4/14/2015 17:53,,SEA00133,327.444,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Annual Member,Female,1950,2015,4,2,17
141645,9/9/2015 9:27,,9/9/2015 9:35,,SEA00365,482.761,2nd Ave & Vine St,9th Ave N & Mercer St,BT-03,DPD-01,Annual Member,Male,1985,2015,9,3,9
141084,9/7/2015 23:56,,9/8/2015 0:23,,SEA00134,1597.022,Cal Anderson Park / 11th Ave & Pine St,UW Intramural Activities Building,CH-08,UW-07,Short-Term Pass Holder,NULL,NULL,2015,9,3,23
36046,2/11/2015 20:41,,2/11/2015 20:46,,SEA00103,319.661,REI / Yale Ave N & John St,7th Ave & Union St,SLU-01,CBD-03,Annual Member,Male,1987,2015,2,1,20
49890,3/24/2015 14:46,,3/24/2015 15:11,,SEA00027,1509.498,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,3,1,14
23026,12/21/2014 10:05,,12/21/2014 11:25,,SEA00128,4785.89,City Hall / 4th Ave & James St,6th Ave S & S King St,CBD-07,ID-04,Short-Term Pass Holder,NULL,NULL,2014,12,4,10
126089,8/10/2015 11:39,,8/10/2015 11:43,,SEA00226,250.047,City Hall / 4th Ave & James St,Occidental Park / Occidental Ave S & S Washington St,CBD-07,PS-04,Annual Member,Male,1989,2015,8,3,11
30749,1/23/2015 18:17,,1/23/2015 18:24,,SEA00117,422.76,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1981,2015,1,1,18
152798,10/2/2015 16:19,,10/2/2015 16:27,,SEA00324,471.113,12th Ave & E Mercer St,Republican St & Westlake Ave N,CH-15,SLU-04,Annual Member,Male,1991,2015,10,4,16
18717,12/3/2014 10:02,,12/3/2014 10:06,,SEA00317,220.804,E Blaine St & Fairview Ave E,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,EL-03,EL-01,Annual Member,Male,1966,2014,12,4,10
34244,2/4/2015 17:50,,2/4/2015 18:00,,SEA00131,626.831,1st Ave & Marion St,2nd Ave & Blanchard St,CBD-05,BT-05,Annual Member,Female,1984,2015,2,1,17
137468,8/30/2015 13:43,,8/30/2015 13:58,,SEA00311,936.563,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-04,PS-05,Annual Member,Other,1952,2015,8,3,13
61477,4/20/2015 14:59,,4/20/2015 15:03,,SEA00415,236.063,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Annual Member,Male,1987,2015,4,2,14
21799,12/15/2014 17:28,,12/15/2014 17:56,,SEA00189,1647.115,NE 47th St & 12th Ave NE,Lake Union Park / Valley St & Boren Ave N,UD-07,SLU-17,Short-Term Pass Holder,NULL,NULL,2014,12,4,17
10069,11/5/2014 16:36,,11/5/2014 16:59,,SEA00193,1384.542,7th Ave & Union St,REI / Yale Ave N & John St,CBD-03,SLU-01,Short-Term Pass Holder,NULL,NULL,2014,11,4,16
39687,2/21/2015 15:55,,2/21/2015 16:12,,SEA00353,1020.338,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Spring St,WF-04,CBD-06,Short-Term Pass Holder,NULL,NULL,2015,2,1,15
154283,10/5/2015 17:22,,10/5/2015 17:28,,SEA00055,324.863,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Annual Member,Male,1982,2015,10,4,17
34028,2/3/2015 22:14,,2/3/2015 22:43,,SEA00316,1702.191,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,7th Ave & Union St,WF-04,CBD-03,Short-Term Pass Holder,NULL,NULL,2015,2,1,22
107121,7/11/2015 18:33,,7/11/2015 18:43,,SEA00383,571.411,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Pine St,CH-08,CBD-13,Annual Member,Male,1983,2015,7,3,18
155368,10/8/2015 16:20,,10/8/2015 16:23,,SEA00233,204.701,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Annual Member,Female,1988,2015,10,4,16
11901,11/9/2014 20:26,,11/9/2014 20:29,,SEA00354,185.98,E Harrison St & Broadway Ave E,E Harrison St & Broadway Ave E,CH-02,CH-02,Annual Member,Female,1978,2014,11,4,20
128035,8/13/2015 13:36,,8/13/2015 13:41,,SEA00320,317.787,2nd Ave & Blanchard St,2nd Ave & Spring St,BT-05,CBD-06,Annual Member,Male,1985,2015,8,3,13
25790,1/5/2015 17:28,,1/5/2015 17:49,,SEA00114,1259.437,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Annual Member,Female,1964,2015,1,1,17
147311,9/21/2015 9:48,,9/21/2015 9:50,,SEA00430,104.427,Terry Ave & Stewart St,Westlake Ave & 6th Ave,SLU-20,SLU-15,Annual Member,Male,1987,2015,9,3,9
93056,6/18/2015 15:14,,6/18/2015 15:18,,SEA00038,271.363,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Male,1981,2015,6,2,15
31454,1/26/2015 9:48,,1/26/2015 9:54,,SEA00070,410.606,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Short-Term Pass Holder,NULL,NULL,2015,1,1,9
151106,9/29/2015 8:45,,9/29/2015 8:53,,SEA00074,537.475,3rd Ave & Broad St,7th Ave & Union St,BT-01,CBD-03,Short-Term Pass Holder,NULL,NULL,2015,9,3,8
139081,9/3/2015 11:53,,9/3/2015 11:57,,SEA00497,263.269,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Annual Member,Male,1980,2015,9,3,11
32882,1/30/2015 8:46,,1/30/2015 8:53,,SEA00381,425.842,7th Ave & Union St,Occidental Park / Occidental Ave S & S Washington St,CBD-03,PS-04,Annual Member,Male,1974,2015,1,1,8
143021,9/11/2015 14:20,,9/11/2015 14:44,,SEA00276,1408.318,Cal Anderson Park / 11th Ave & Pine St,Cal Anderson Park / 11th Ave & Pine St,CH-08,CH-08,Short-Term Pass Holder,NULL,NULL,2015,9,3,14
13953,11/15/2014 12:59,,11/15/2014 13:04,,SEA00433,341.947,6th Ave & Blanchard St,2nd Ave & Blanchard St,BT-04,BT-05,Short-Term Pass Holder,NULL,NULL,2014,11,4,12
47234,3/16/2015 8:45,,3/16/2015 8:50,,SEA00391,309.634,Cal Anderson Park / 11th Ave & Pine St,7th Ave & Union St,CH-08,CBD-03,Annual Member,Male,1966,2015,3,1,8
136338,8/27/2015 16:25,,8/27/2015 16:33,,SEA00464,488.909,Republican St & Westlake Ave N,Westlake Ave & 6th Ave,SLU-04,SLU-15,Annual Member,Male,1988,2015,8,3,16
87306,6/9/2015 8:55,,6/9/2015 9:02,,SEA00160,416.4,Pine St & 9th Ave,9th Ave N & Mercer St,SLU-16,DPD-01,Annual Member,Male,1986,2015,6,2,8
151485,9/29/2015 17:57,,9/29/2015 18:01,,SEA00463,238.184,NE 42nd St & University Way NE,NE 42nd St & University Way NE,UD-02,UD-02,Annual Member,Male,1984,2015,9,3,17
5976,10/25/2014 15:30,,10/25/2014 15:43,,SEA00259,756.958,2nd Ave & Vine St,2nd Ave & Blanchard St,BT-03,BT-05,Short-Term Pass Holder,NULL,NULL,2014,10,4,15
54568,4/5/2015 15:25,,4/5/2015 15:29,,SEA00492,231.338,Dexter Ave N & Aloha St,Republican St & Westlake Ave N,SLU-02,SLU-04,Annual Member,Male,1985,2015,4,2,15
74726,5/17/2015 13:22,,5/17/2015 14:00,,SEA00267,2318.31,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,5,2,13
50915,3/26/2015 19:00,,3/26/2015 21:23,,SEA00192,8564.591,E Pine St & 16th Ave,E Pine St & 16th Ave,CH-07,CH-07,Short-Term Pass Holder,NULL,NULL,2015,3,1,19
2849,10/18/2014 14:02,,10/18/2014 14:30,,SEA00267,1699.94,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL,2014,10,4,14
69192,5/6/2015 23:54,,5/7/2015 0:09,,SEA00471,868.414,7th Ave & Union St,Key Arena / 1st Ave N & Harrison St,CBD-03,SLU-19,Short-Term Pass Holder,NULL,NULL,2015,5,2,23
94746,6/21/2015 14:59,,6/21/2015 15:31,,SEA00233,1944.76,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Short-Term Pass Holder,NULL,NULL,2015,6,2,14
6371,10/27/2014 8:07,,10/27/2014 8:13,,SEA00079,308.521,Bellevue Ave & E Pine St,2nd Ave & Spring St,CH-12,CBD-06,Annual Member,Male,1984,2014,10,4,8
72392,5/12/2015 9:11,,5/12/2015 9:25,,SEA00173,883.819,12th Ave & E Mercer St,1st Ave & Marion St,CH-15,CBD-05,Annual Member,Female,1980,2015,5,2,9
64995,4/27/2015 13:55,,4/27/2015 14:22,,SEA00354,1604.542,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,NE 47th St & 12th Ave NE,EL-01,UD-07,Short-Term Pass Holder,NULL,NULL,2015,4,2,13
71048,5/9/2015 16:20,,5/9/2015 16:31,,SEA00241,645.151,6th Ave S & S King St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,ID-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,5,2,16
137574,8/30/2015 16:47,,8/30/2015 17:13,,SEA00358,1542.809,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,16
8045,10/31/2014 20:18,,10/31/2014 20:28,,SEA00211,645.274,Bellevue Ave & E Pine St,City Hall / 4th Ave & James St,CH-12,CBD-07,Annual Member,Male,1986,2014,10,4,20
66952,5/2/2015 6:56,,5/2/2015 7:13,,SEA00401,1047.827,REI / Yale Ave N & John St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,SLU-01,PS-05,Short-Term Pass Holder,NULL,NULL,2015,5,2,6
6274,10/26/2014 17:16,,10/26/2014 17:40,,SEA00453,1446.908,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2014,10,4,17
30994,1/24/2015 16:55,,1/24/2015 17:09,,SEA00153,827.995,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Short-Term Pass Holder,NULL,NULL,2015,1,1,16
16687,11/24/2014 7:47,,11/24/2014 7:52,,SEA00343,282.16,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Annual Member,Male,1990,2014,11,4,7
93305,6/18/2015 19:46,,6/18/2015 20:08,,SEA00484,1322.88,Dexter Ave & Denny Way,2nd Ave & Pine St,SLU-18,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,6,2,19
119343,7/30/2015 18:55,,7/30/2015 19:14,,SEA00322,1126.684,Westlake Ave & 6th Ave,2nd Ave & Spring St,SLU-15,CBD-06,Annual Member,Male,1987,2015,7,3,18
1788,10/15/2014 19:31,,10/15/2014 19:49,,SEA00245,1066.706,E Blaine St & Fairview Ave E,7th Ave & Union St,EL-03,CBD-03,Short-Term Pass Holder,NULL,NULL,2014,10,4,19
90975,6/15/2015 8:47,,6/15/2015 8:53,,SEA00482,380.281,12th Ave & E Denny Way,7th Ave & Union St,CH-06,CBD-03,Annual Member,Male,1983,2015,6,2,8
118511,7/29/2015 16:36,,7/29/2015 17:04,,SEA00326,1680.78,Cal Anderson Park / 11th Ave & Pine St,Union St & 4th Ave,CH-08,CBD-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,16
10285,11/6/2014 11:20,,11/6/2014 11:26,,SEA00395,324.127,12th Ave & E Denny Way,E Harrison St & Broadway Ave E,CH-06,CH-02,Annual Member,Male,1988,2014,11,4,11
59034,4/17/2015 14:56,,4/17/2015 15:30,,SEA00156,2040.575,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,4,2,14
145620,9/17/2015 8:05,,9/17/2015 8:07,,SEA00097,129.857,NE 47th St & 12th Ave NE,12th Ave & NE Campus Pkwy,UD-07,UD-04,Annual Member,Male,1990,2015,9,3,8
102782,7/5/2015 10:56,,7/5/2015 11:09,,SEA00226,755.135,E Pine St & 16th Ave,2nd Ave & Vine St,CH-07,BT-03,Annual Member,Male,1970,2015,7,3,10
149476,9/25/2015 17:08,,9/25/2015 17:20,,SEA00333,674.393,Republican St & Westlake Ave N,Key Arena / 1st Ave N & Harrison St,SLU-04,SLU-19,Annual Member,Male,1975,2015,9,3,17
17013,11/25/2014 12:22,,11/25/2014 12:40,,SEA00098,1049.646,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Blanchard St,PS-04,BT-05,Annual Member,Male,1976,2014,11,4,12
62287,4/21/2015 12:08,,4/21/2015 12:46,,SEA00047,2242.674,Dexter Ave & Denny Way,6th Ave S & S King St,SLU-18,ID-04,Annual Member,Male,1974,2015,4,2,12
141688,9/9/2015 10:37,,9/9/2015 11:41,,SEA00465,3805.64,City Hall / 4th Ave & James St,2nd Ave & Pine St,CBD-07,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,9,3,10
54513,4/5/2015 13:50,,4/5/2015 16:35,,SEA00170,9875.099,2nd Ave & Blanchard St,Occidental Park / Occidental Ave S & S Washington St,BT-05,PS-04,Short-Term Pass Holder,NULL,NULL,2015,4,2,13
73219,5/14/2015 13:29,,5/14/2015 13:48,,SEA00358,1149.867,9th Ave N & Mercer St,9th Ave N & Mercer St,DPD-01,DPD-01,Annual Member,Male,1978,2015,5,2,13
99939,6/30/2015 21:38,,6/30/2015 22:04,,SEA00287,1543.048,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,6,2,21
23762,12/25/2014 10:55,,12/25/2014 16:03,,SEA00070,18464.393,1st Ave & Marion St,1st Ave & Marion St,CBD-05,CBD-05,Short-Term Pass Holder,NULL,NULL,2014,12,4,10
48647,3/20/2015 7:13,,3/20/2015 7:23,,SEA00110,629.271,Key Arena / 1st Ave N & Harrison St,2nd Ave & Pine St,SLU-19,CBD-13,Annual Member,Male,1968,2015,3,1,7
63356,4/23/2015 12:01,,4/23/2015 12:07,,SEA00035,337.129,UW Engineering Library / E Stevens Way NE & Jefferson Rd,12th Ave & NE Campus Pkwy,UW-06,UD-04,Annual Member,Male,1993,2015,4,2,12
117881,7/28/2015 17:46,,7/28/2015 18:09,,SEA00166,1376.55,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Cal Anderson Park / 11th Ave & Pine St,PS-05,CH-08,Annual Member,Male,1963,2015,7,3,17
149235,9/25/2015 8:33,,9/25/2015 8:41,,SEA00413,512.916,1st Ave & Marion St,6th Ave & Blanchard St,CBD-05,BT-04,Annual Member,Male,1962,2015,9,3,8
23861,12/25/2014 13:37,,12/25/2014 15:21,,SEA00125,6260.686,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2014,12,4,13
15810,11/20/2014 19:42,,11/20/2014 19:57,,SEA00253,924.036,E Harrison St & Broadway Ave E,6th Ave S & S King St,CH-02,ID-04,Annual Member,Male,1979,2014,11,4,19
110817,7/17/2015 11:01,,7/17/2015 11:03,,SEA00462,149.618,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Annual Member,Male,1985,2015,7,3,11
94311,6/20/2015 16:58,,6/20/2015 19:21,,SEA00346,8564.496,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-04,PS-05,Short-Term Pass Holder,NULL,NULL,2015,6,2,16
118086,7/28/2015 21:48,,7/28/2015 22:12,,SEA00108,1456.035,Westlake Ave & 6th Ave,Pier 69 / Alaskan Way & Clay St,SLU-15,WF-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,21
53920,4/3/2015 21:17,,4/3/2015 21:24,,SEA00180,430.185,Republican St & Westlake Ave N,2nd Ave & Vine St,SLU-04,BT-03,Annual Member,Male,1981,2015,4,2,21
11464,11/8/2014 17:07,,11/8/2014 17:22,,SEA00465,926.365,12th Ave & E Mercer St,Dexter Ave N & Aloha St,CH-15,SLU-02,Short-Term Pass Holder,NULL,NULL,2014,11,4,17
79305,5/26/2015 6:06,,5/26/2015 6:13,,SEA00098,380.51,PATH / 9th Ave & Westlake Ave,Pine St & 9th Ave,SLU-07,SLU-16,Annual Member,Male,1987,2015,5,2,6
42391,3/2/2015 10:15,,3/2/2015 10:45,,SEA00063,1783.03,REI / Yale Ave N & John St,REI / Yale Ave N & John St,SLU-01,SLU-01,Annual Member,Male,1962,2015,3,1,10
127599,8/12/2015 17:51,,8/12/2015 18:01,,SEA00296,638.546,Bellevue Ave & E Pine St,15th Ave E & E Thomas St,CH-12,CH-05,Annual Member,Male,1983,2015,8,3,17
32075,1/28/2015 8:02,,1/28/2015 8:13,,SEA00118,683.325,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Blanchard St,CH-08,BT-05,Annual Member,Male,1991,2015,1,1,8
112907,7/20/2015 12:27,,7/20/2015 12:46,,SEA00089,1192.562,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,7,3,12
124364,8/7/2015 15:23,,8/7/2015 15:44,,SEA00194,1222.038,3rd Ave & Broad St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,BT-01,EL-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,15
35492,2/10/2015 10:31,,2/10/2015 10:34,,SEA00340,204.885,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Annual Member,Male,1990,2015,2,1,10
87076,6/8/2015 17:55,,6/8/2015 18:09,,SEA00481,836.099,E Harrison St & Broadway Ave E,12th Ave & E Yesler Way,CH-02,CD-01,Annual Member,Female,1970,2015,6,2,17
47958,3/18/2015 9:48,,3/18/2015 9:54,,SEA00333,334.83,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Annual Member,Male,1990,2015,3,1,9
46182,3/12/2015 11:13,,3/12/2015 11:18,,SEA00092,297.2,NE 47th St & 12th Ave NE,Burke Museum / E Stevens Way NE & Memorial Way NE,UD-07,UW-02,Annual Member,Male,1991,2015,3,1,11
