trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Numbers,Characters
114418,7/22/2015 19:09,7/22/2015 19:19,SEA00382,616.065,6th Ave & Blanchard St,7th Ave & Union St,BT-04,CBD-03,Annual Member,Male,1993,04,BT
57487,4/13/2015 17:52,4/13/2015 17:56,SEA00335,292.633,12th Ave & E Denny Way,Seattle University / E Columbia St & 12th Ave,CH-06,FH-04,Annual Member,Female,1982,06,CH
87032,6/8/2015 17:10,6/8/2015 17:38,SEA00116,1673.924,Lake Union Park / Valley St & Boren Ave N,12th Ave & NE Campus Pkwy,SLU-17,UD-04,Annual Member,Male,1972,17,SL
111566,7/18/2015 11:28,7/18/2015 13:36,SEA00053,7690.495,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N,SLU-07,SLU-04,Short-Term Pass Holder,NULL,NULL,07,SL
24868,12/30/2014 16:45,12/30/2014 16:56,SEA00441,630.297,2nd Ave & Blanchard St,Summit Ave & E Denny Way,BT-05,CH-01,Annual Member,Male,1982,05,BT
71358,5/10/2015 9:04,5/10/2015 9:25,SEA00312,1252.502,2nd Ave & Pine St,Frye Art Museum / Terry Ave & Columbia St,CBD-13,FH-01,Annual Member,Male,1982,13,CB
64106,4/25/2015 13:32,4/25/2015 14:35,SEA00372,3776.491,2nd Ave & Vine St,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,BT-03,UD-01,Short-Term Pass Holder,NULL,NULL,03,BT
31621,1/26/2015 16:31,1/26/2015 16:35,SEA00191,220.339,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St,CH-08,CH-12,Annual Member,Female,1991,08,CH
142809,9/11/2015 8:58,9/11/2015 9:05,SEA00119,365.743,E Pine St & 16th Ave,7th Ave & Union St,CH-07,CBD-03,Annual Member,Male,1989,07,CH
142675,9/10/2015 21:39,9/10/2015 22:02,SEA00084,1392.728,Occidental Park / Occidental Ave S & S Washington St,Occidental Park / Occidental Ave S & S Washington St,PS-04,PS-04,Short-Term Pass Holder,NULL,NULL,04,PS
20949,12/12/2014 14:18,12/12/2014 14:33,SEA00174,880.866,Eastlake Ave E & E Allison St,9th Ave N & Mercer St,EL-05,DPD-01,Annual Member,Male,1985,05,EL
15917,11/21/2014 8:57,11/21/2014 9:08,SEA00385,637.711,6th Ave & Blanchard St,REI / Yale Ave N & John St,BT-04,SLU-01,Annual Member,Male,1983,04,BT
74303,5/16/2015 13:41,5/16/2015 17:30,SEA00452,13748.352,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St,SLU-19,WF-01,Short-Term Pass Holder,NULL,NULL,19,SL
37310,2/14/2015 20:16,2/14/2015 21:52,SEA00273,5789.457,2nd Ave & Spring St,2nd Ave & Spring St,CBD-06,CBD-06,Short-Term Pass Holder,NULL,NULL,06,CB
104782,7/8/2015 11:12,7/8/2015 11:42,SEA00289,1821.158,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Lake Union Park / Valley St & Boren Ave N,EL-01,SLU-17,Short-Term Pass Holder,NULL,NULL,01,EL
128002,8/13/2015 12:36,8/13/2015 12:43,SEA00256,430.476,E Pine St & 16th Ave,E Harrison St & Broadway Ave E,CH-07,CH-02,Annual Member,Male,1970,07,CH
103884,7/6/2015 20:00,7/6/2015 20:15,SEA00194,906.113,Harvard Ave & E Pine St,Eastlake Ave E & E Allison St,CH-09,EL-05,Annual Member,Male,1981,09,CH
105966,7/10/2015 1:02,7/10/2015 1:11,SEA00476,554.557,9th Ave N & Mercer St,2nd Ave & Vine St,DPD-01,BT-03,Annual Member,Male,1985,01,DP
156106,10/11/2015 10:39,10/11/2015 10:59,SEA00047,1251.073,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-01,DPD-03,Short-Term Pass Holder,NULL,NULL,01,UD
39447,2/21/2015 9:16,2/21/2015 9:41,SEA00136,1503.951,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,NULL,NULL,04,WF
78209,5/23/2015 17:52,5/23/2015 18:13,SEA00215,1276.769,2nd Ave & Blanchard St,6th Ave S & S King St,BT-05,ID-04,Annual Member,Female,1985,05,BT
109910,7/16/2015 5:53,7/16/2015 5:55,SEA00182,146.488,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-05,PS-05,Annual Member,Male,1983,05,PS
143249,9/11/2015 18:24,9/11/2015 18:27,SEA00401,157.415,Terry Ave & Stewart St,6th Ave & Blanchard St,SLU-20,BT-04,Annual Member,Male,1988,20,SL
5736,10/24/2014 18:22,10/24/2014 18:29,SEA00075,383.121,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,9th Ave N & Mercer St,EL-01,DPD-01,Annual Member,Female,1982,01,EL
99046,6/29/2015 12:30,6/29/2015 12:53,SEA00341,1392.654,UW Intramural Activities Building,Eastlake Ave E & E Allison St,UW-07,EL-05,Short-Term Pass Holder,NULL,NULL,07,UW
76656,5/20/2015 20:17,5/20/2015 20:21,SEA00462,248.219,E Harrison St & Broadway Ave E,REI / Yale Ave N & John St,CH-02,SLU-01,Annual Member,Male,1983,02,CH
16337,11/22/2014 19:58,11/22/2014 20:18,SEA00327,1212.925,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Short-Term Pass Holder,NULL,NULL,15,SL
106934,7/11/2015 14:24,7/11/2015 14:43,SEA00304,1152.014,Eastlake Ave E & E Allison St,E Harrison St & Broadway Ave E,EL-05,CH-02,Annual Member,Male,1982,05,EL
92168,6/17/2015 6:53,6/17/2015 7:00,SEA00052,418.023,Dexter Ave & Denny Way,7th Ave & Union St,SLU-18,CBD-03,Short-Term Pass Holder,NULL,NULL,18,SL
99796,6/30/2015 17:49,6/30/2015 17:55,SEA00337,404.266,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Annual Member,Male,1964,05,BT
575,10/13/2014 13:40,10/13/2014 14:03,SEA00202,1400.333,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Lake Union Park / Valley St & Boren Ave N,PS-05,SLU-17,Annual Member,Female,1958,05,PS
65314,4/27/2015 20:24,4/27/2015 20:42,SEA00339,1081.374,Cal Anderson Park / 11th Ave & Pine St,Eastlake Ave E & E Allison St,CH-08,EL-05,Annual Member,Female,1965,08,CH
61094,4/20/2015 8:44,4/20/2015 8:54,SEA00209,604.89,15th Ave E & E Thomas St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CH-05,EL-01,Annual Member,Female,1988,05,CH
54024,4/4/2015 11:32,4/4/2015 13:30,SEA00385,7053.144,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UD-01,UD-01,Short-Term Pass Holder,NULL,NULL,01,UD
155483,10/8/2015 19:52,10/8/2015 19:58,SEA00487,386.22,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St,SLU-15,SLU-02,Annual Member,Male,1988,15,SL
13975,11/15/2014 13:36,11/15/2014 13:51,SEA00389,908.844,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Short-Term Pass Holder,NULL,NULL,03,BT
9221,11/3/2014 13:18,11/3/2014 13:39,SEA00426,1225.5,Key Arena / 1st Ave N & Harrison St,Key Arena / 1st Ave N & Harrison St,SLU-19,SLU-19,Short-Term Pass Holder,NULL,NULL,19,SL
153082,10/3/2015 13:27,10/3/2015 13:38,SEA00209,637.891,3rd Ave & Broad St,Westlake Ave & 6th Ave,BT-01,SLU-15,Short-Term Pass Holder,NULL,NULL,01,BT
32657,1/29/2015 15:03,1/29/2015 15:10,SEA00131,408.349,2nd Ave & Spring St,Westlake Ave & 6th Ave,CBD-06,SLU-15,Annual Member,Male,1980,06,CB
59398,4/18/2015 7:01,4/18/2015 7:08,SEA00368,402.462,2nd Ave & Vine St,2nd Ave & Spring St,BT-03,CBD-06,Annual Member,Male,1977,03,BT
148240,9/23/2015 10:08,9/23/2015 10:21,SEA00141,779.388,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,15th Ave NE & NE 40th St,UD-01,UW-04,Annual Member,Male,1983,01,UD
61144,4/20/2015 9:27,4/20/2015 10:02,SEA00462,2066.967,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,3rd Ave & Broad St,WF-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,WF
27524,1/12/2015 8:38,1/12/2015 8:51,SEA00229,783.197,E Pine St & 16th Ave,Occidental Park / Occidental Ave S & S Washington St,CH-07,PS-04,Annual Member,Male,1968,07,CH
107844,7/13/2015 7:31,7/13/2015 7:41,SEA00143,649.329,12th Ave & E Mercer St,Republican St & Westlake Ave N,CH-15,SLU-04,Annual Member,Male,1976,15,CH
131834,8/19/2015 20:08,8/19/2015 20:28,SEA00476,1192.391,3rd Ave & Broad St,3rd Ave & Broad St,BT-01,BT-01,Short-Term Pass Holder,NULL,NULL,01,BT
101755,7/3/2015 20:44,7/3/2015 20:52,SEA00026,464.683,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Occidental Park / Occidental Ave S & S Washington St,WF-04,PS-04,Annual Member,Female,1983,04,WF
113163,7/20/2015 18:58,7/20/2015 19:03,SEA00327,331.079,Pine St & 9th Ave,2nd Ave & Pine St,SLU-16,CBD-13,Annual Member,Male,1971,16,SL
148865,9/24/2015 14:11,9/24/2015 14:23,SEA00349,725.857,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Short-Term Pass Holder,NULL,NULL,04,PS
109858,7/15/2015 20:53,7/15/2015 21:01,SEA00210,492.354,UW Engineering Library / E Stevens Way NE & Jefferson Rd,NE 47th St & 12th Ave NE,UW-06,UD-07,Annual Member,Male,1990,06,UW
116935,7/27/2015 10:42,7/27/2015 10:46,SEA00132,194.412,Terry Ave & Stewart St,REI / Yale Ave N & John St,SLU-20,SLU-01,Annual Member,Male,1987,20,SL
146713,9/19/2015 16:21,9/19/2015 16:35,SEA00338,849.301,NE 42nd St & University Way NE,Eastlake Ave E & E Allison St,UD-02,EL-05,Short-Term Pass Holder,NULL,NULL,02,UD
156015,10/10/2015 20:35,10/10/2015 20:38,SEA00240,177.362,Cal Anderson Park / 11th Ave & Pine St,12th Ave & E Denny Way,CH-08,CH-06,Annual Member,Male,1979,08,CH
83835,6/3/2015 2:57,6/3/2015 3:00,SEA00052,226.147,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Annual Member,Other,1987,08,CH
21907,12/16/2014 8:28,12/16/2014 8:34,SEA00450,417.662,Seattle University / E Columbia St & 12th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,FH-04,PS-05,Annual Member,Male,1980,04,FH
3407,10/19/2014 13:18,10/19/2014 14:16,SEA00177,3508.502,Pier 69 / Alaskan Way & Clay St,Republican St & Westlake Ave N,WF-01,SLU-04,Short-Term Pass Holder,NULL,NULL,01,WF
75336,5/18/2015 14:12,5/18/2015 14:23,SEA00033,698.597,City Hall / 4th Ave & James St,Pier 69 / Alaskan Way & Clay St,CBD-07,WF-01,Annual Member,Male,1972,07,CB
153795,10/4/2015 17:56,10/4/2015 18:05,SEA00164,571.499,Harvard Ave & E Pine St,7th Ave & Union St,CH-09,CBD-03,Annual Member,Female,1987,09,CH
146149,9/18/2015 14:27,9/18/2015 15:00,SEA00497,2030.912,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Annual Member,Male,1953,18,SL
44399,3/7/2015 17:13,3/7/2015 18:38,SEA00164,5117.618,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
53939,4/4/2015 0:26,4/4/2015 0:33,SEA00108,446.741,Cal Anderson Park / 11th Ave & Pine St,Summit Ave E & E Republican St,CH-08,CH-03,Short-Term Pass Holder,NULL,NULL,08,CH
71418,5/10/2015 12:10,5/10/2015 12:27,SEA00457,1034.367,NE 47th St & 12th Ave NE,NE 47th St & 12th Ave NE,UD-07,UD-07,Short-Term Pass Holder,NULL,NULL,07,UD
77316,5/21/2015 23:59,5/22/2015 0:07,SEA00213,514.346,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,DPD-03,UD-01,Annual Member,Male,1965,03,DP
77709,5/22/2015 18:11,5/22/2015 18:19,SEA00166,492.546,12th Ave & NE Campus Pkwy,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-04,UW-06,Annual Member,Female,1995,04,UD
81783,5/30/2015 1:07,5/30/2015 1:12,SEA00389,319.117,E Harrison St & Broadway Ave E,12th Ave & E Denny Way,CH-02,CH-06,Annual Member,Male,1988,02,CH
137794,8/31/2015 9:43,8/31/2015 9:49,SEA00234,387.809,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Annual Member,Male,1980,01,CH
21380,12/14/2014 9:48,12/14/2014 11:21,SEA00351,5574.066,12th Ave & E Mercer St,12th Ave & NE Campus Pkwy,CH-15,UD-04,Short-Term Pass Holder,NULL,NULL,15,CH
18247,12/1/2014 17:00,12/1/2014 17:10,SEA00423,576.627,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Annual Member,Male,1968,01,WF
91084,6/15/2015 11:26,6/15/2015 12:12,SEA00292,2776.543,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St,WF-04,SLU-19,Short-Term Pass Holder,NULL,NULL,04,WF
132876,8/21/2015 17:18,8/21/2015 17:24,SEA00021,365.127,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Annual Member,Male,1964,05,BT
130262,8/17/2015 13:34,8/17/2015 13:38,SEA00407,244.458,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Annual Member,Male,1965,01,SL
77973,5/23/2015 12:58,5/23/2015 13:06,SEA00134,482.103,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Occidental Park / Occidental Ave S & S Washington St,WF-04,PS-04,Short-Term Pass Holder,NULL,NULL,04,WF
4687,10/21/2014 18:22,10/21/2014 18:26,SEA00210,242.993,Lake Union Park / Valley St & Boren Ave N,Dexter Ave N & Aloha St,SLU-17,SLU-02,Annual Member,Male,1956,17,SL
113969,7/22/2015 9:54,7/22/2015 10:03,SEA00443,498.582,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Annual Member,Male,1976,05,CB
133343,8/22/2015 13:44,8/22/2015 13:58,SEA00136,847.545,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Short-Term Pass Holder,NULL,NULL,13,CB
146345,9/18/2015 18:58,9/18/2015 19:17,SEA00028,1159.001,2nd Ave & Vine St,3rd Ave & Broad St,BT-03,BT-01,Short-Term Pass Holder,NULL,NULL,03,BT
88265,6/10/2015 20:02,6/10/2015 20:06,SEA00351,217.674,15th Ave E & E Thomas St,Cal Anderson Park / 11th Ave & Pine St,CH-05,CH-08,Annual Member,Male,1986,05,CH
19736,12/7/2014 14:38,12/7/2014 14:52,SEA00142,888.679,6th Ave S & S King St,2nd Ave & Spring St,ID-04,CBD-06,Short-Term Pass Holder,NULL,NULL,04,ID
123285,8/5/2015 22:41,8/5/2015 22:56,SEA00245,857.098,Pier 69 / Alaskan Way & Clay St,Pine St & 9th Ave,WF-01,SLU-16,Annual Member,Male,1993,01,WF
32151,1/28/2015 10:22,1/28/2015 10:44,SEA00071,1322.49,1st Ave & Marion St,15th Ave E & E Thomas St,CBD-05,CH-05,Annual Member,Male,1949,05,CB
84276,6/3/2015 20:46,6/3/2015 20:50,SEA00199,258.515,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way,CH-02,CH-01,Annual Member,Male,1945,02,CH
37592,2/15/2015 13:30,2/15/2015 13:50,SEA00479,1180.179,Occidental Park / Occidental Ave S & S Washington St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-04,WF-04,Annual Member,Male,1968,04,PS
38905,2/19/2015 8:25,2/19/2015 8:35,SEA00336,583.662,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Annual Member,Male,1993,07,CH
82838,5/31/2015 16:36,5/31/2015 20:48,SEA00037,15123.472,3rd Ave & Broad St,2nd Ave & Blanchard St,BT-01,BT-05,Short-Term Pass Holder,NULL,NULL,01,BT
91492,6/15/2015 22:02,6/15/2015 22:06,SEA00061,285.797,Dexter Ave N & Aloha St,Dexter Ave & Denny Way,SLU-02,SLU-18,Short-Term Pass Holder,NULL,NULL,02,SL
32107,1/28/2015 8:44,1/28/2015 8:52,SEA00364,475.455,Summit Ave E & E Republican St,2nd Ave & Pine St,CH-03,CBD-13,Annual Member,Female,1984,03,CH
16469,11/23/2014 13:07,11/23/2014 13:11,SEA00039,231.712,Key Arena / 1st Ave N & Harrison St,2nd Ave & Vine St,SLU-19,BT-03,Annual Member,Male,1984,19,SL
86733,6/8/2015 9:19,6/8/2015 9:22,SEA00408,186.076,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St,CH-08,CH-12,Annual Member,Male,1991,08,CH
107472,7/12/2015 14:56,7/12/2015 16:37,SEA00281,6078.8,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-01,DPD-03,Short-Term Pass Holder,NULL,NULL,01,UD
85860,6/6/2015 15:45,6/6/2015 16:06,SEA00261,1285.745,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,3rd Ave & Broad St,WF-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,WF
53161,4/1/2015 18:32,4/1/2015 19:23,SEA00410,3072.778,Pine St & 9th Ave,Pine St & 9th Ave,SLU-16,SLU-16,Short-Term Pass Holder,NULL,NULL,16,SL
62653,4/22/2015 7:21,4/22/2015 7:28,SEA00078,422.85,3rd Ave & Broad St,Republican St & Westlake Ave N,BT-01,SLU-04,Annual Member,Male,1975,01,BT
152090,10/1/2015 7:46,10/1/2015 7:57,SEA00078,650.857,Dexter Ave N & Aloha St,Terry Ave & Stewart St,SLU-02,SLU-20,Annual Member,Male,1967,02,SL
92184,6/17/2015 7:28,6/17/2015 7:36,SEA00156,462.766,Bellevue Ave & E Pine St,2nd Ave & Spring St,CH-12,CBD-06,Annual Member,Male,1990,12,CH
154111,10/5/2015 12:47,10/5/2015 13:12,SEA00259,1495.758,1st Ave & Marion St,Key Arena / 1st Ave N & Harrison St,CBD-05,SLU-19,Short-Term Pass Holder,NULL,NULL,05,CB
107671,7/12/2015 18:35,7/12/2015 18:52,SEA00285,1032.832,Frye Art Museum / Terry Ave & Columbia St,2nd Ave & Vine St,FH-01,BT-03,Annual Member,Male,1988,01,FH
91978,6/16/2015 17:54,6/16/2015 18:14,SEA00091,1159.387,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Annual Member,Female,1967,01,WF
82928,5/31/2015 19:02,5/31/2015 20:17,SEA00447,4547.479,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
45184,3/9/2015 16:08,3/9/2015 16:17,SEA00169,497.221,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,DPD-03,UD-01,Annual Member,Female,1987,03,DP
5362,10/24/2014 8:54,10/24/2014 9:02,SEA00054,520.257,15th Ave E & E Thomas St,Westlake Ave & 6th Ave,CH-05,SLU-15,Annual Member,Male,1967,05,CH
32240,1/28/2015 14:40,1/28/2015 15:22,SEA00135,2555.879,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building,UW-02,UW-07,Short-Term Pass Holder,NULL,NULL,02,UW
115872,7/25/2015 12:06,7/25/2015 12:35,SEA00165,1740.175,15th Ave E & E Thomas St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-05,PS-05,Short-Term Pass Holder,NULL,NULL,05,CH
86985,6/8/2015 16:04,6/8/2015 16:18,SEA00197,844.4,1st Ave & Marion St,Frye Art Museum / Terry Ave & Columbia St,CBD-05,FH-01,Short-Term Pass Holder,NULL,NULL,05,CB
110014,7/16/2015 8:57,7/16/2015 9:00,SEA00324,185.189,PATH / 9th Ave & Westlake Ave,Westlake Ave & 6th Ave,SLU-07,SLU-15,Annual Member,Male,1989,07,SL
147792,9/22/2015 11:17,9/22/2015 12:38,SEA00099,4908.458,NE 47th St & 12th Ave NE,NE 47th St & 12th Ave NE,UD-07,UD-07,Short-Term Pass Holder,NULL,NULL,07,UD
144110,9/13/2015 18:37,9/13/2015 18:54,SEA00390,1023.646,12th Ave & E Denny Way,3rd Ave & Broad St,CH-06,BT-01,Annual Member,Male,1978,06,CH
6830,10/28/2014 10:54,10/28/2014 11:11,SEA00360,1013.324,UW Engineering Library / E Stevens Way NE & Jefferson Rd,NE 42nd St & University Way NE,UW-06,UD-02,Annual Member,Male,1992,06,UW
3689,10/19/2014 16:13,10/19/2014 16:28,SEA00059,937.745,12th Ave & E Denny Way,12th Ave & E Denny Way,CH-06,CH-06,Annual Member,Male,1972,06,CH
64839,4/27/2015 8:25,4/27/2015 8:32,SEA00160,423.121,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,7th Ave & Union St,PS-05,CBD-03,Annual Member,Female,1977,05,PS
44464,3/7/2015 19:16,3/7/2015 19:34,SEA00128,1057.861,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St,SLU-19,WF-01,Short-Term Pass Holder,NULL,NULL,19,SL
84765,6/4/2015 17:46,6/4/2015 17:59,SEA00116,820.26,6th Ave & Blanchard St,3rd Ave & Broad St,BT-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,BT
47558,3/17/2015 8:04,3/17/2015 8:10,SEA00042,355.786,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1972,03,CH
136723,8/28/2015 11:59,8/28/2015 12:22,SEA00288,1387.027,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
89256,6/12/2015 14:47,6/12/2015 15:10,SEA00142,1408.877,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,NULL,NULL,17,SL
88459,6/11/2015 9:24,6/11/2015 9:38,SEA00086,825.59,E Pine St & 16th Ave,3rd Ave & Broad St,CH-07,BT-01,Annual Member,Female,1980,07,CH
60368,4/19/2015 11:13,4/19/2015 11:46,SEA00156,1945.796,Lake Union Park / Valley St & Boren Ave N,Eastlake Ave E & E Allison St,SLU-17,EL-05,Short-Term Pass Holder,NULL,NULL,17,SL
90288,6/13/2015 22:07,6/13/2015 22:28,SEA00358,1219.871,3rd Ave & Broad St,2nd Ave & Blanchard St,BT-01,BT-05,Short-Term Pass Holder,NULL,NULL,01,BT
149038,9/24/2015 17:39,9/24/2015 17:53,SEA00412,878.634,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Key Arena / 1st Ave N & Harrison St,EL-01,SLU-19,Annual Member,Female,1982,01,EL
27831,1/13/2015 8:27,1/13/2015 8:46,SEA00395,1150.591,6th Ave S & S King St,6th Ave S & S King St,ID-04,ID-04,Short-Term Pass Holder,NULL,NULL,04,ID
6770,10/28/2014 5:40,10/28/2014 5:56,SEA00280,966.347,Summit Ave E & E Republican St,2nd Ave & Blanchard St,CH-03,BT-05,Annual Member,Female,1988,03,CH
107693,7/12/2015 19:05,7/12/2015 19:19,SEA00409,832.654,15th Ave E & E Thomas St,2nd Ave & Blanchard St,CH-05,BT-05,Annual Member,Male,1976,05,CH
12787,11/12/2014 8:45,11/12/2014 8:52,SEA00170,433.378,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Annual Member,Male,1993,07,CH
108335,7/13/2015 17:52,7/13/2015 17:57,SEA00325,316.795,7th Ave & Union St,1st Ave & Marion St,CBD-03,CBD-05,Annual Member,Male,1973,03,CB
92292,6/17/2015 9:49,6/17/2015 9:59,SEA00040,613.887,Dexter Ave & Denny Way,E Blaine St & Fairview Ave E,SLU-18,EL-03,Annual Member,Male,1980,18,SL
107656,7/12/2015 18:14,7/12/2015 18:25,SEA00243,696.366,2nd Ave & Pine St,3rd Ave & Broad St,CBD-13,BT-01,Short-Term Pass Holder,NULL,NULL,13,CB
27383,1/11/2015 8:10,1/11/2015 8:20,SEA00360,577.799,E Pine St & 16th Ave,Occidental Park / Occidental Ave S & S Washington St,CH-07,PS-04,Annual Member,Male,1986,07,CH
105403,7/9/2015 9:22,7/9/2015 9:33,SEA00172,606.132,3rd Ave & Broad St,Republican St & Westlake Ave N,BT-01,SLU-04,Annual Member,Male,1981,01,BT
4642,10/21/2014 17:18,10/21/2014 17:27,SEA00304,533.106,Summit Ave E & E Republican St,E Pine St & 16th Ave,CH-03,CH-07,Annual Member,Male,1977,03,CH
12962,11/12/2014 15:54,11/12/2014 16:06,SEA00205,750.316,Westlake Ave & 6th Ave,2nd Ave & Pine St,SLU-15,CBD-13,Annual Member,Male,1981,15,SL
90100,6/13/2015 17:56,6/13/2015 18:18,SEA00152,1293.34,Summit Ave E & E Republican St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-03,PS-05,Annual Member,Female,1982,03,CH
94636,6/21/2015 13:06,6/21/2015 14:03,SEA00169,3379.704,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
147339,9/21/2015 10:51,9/21/2015 10:58,SEA00357,392.791,Summit Ave & E Denny Way,Republican St & Westlake Ave N,CH-01,SLU-04,Annual Member,Male,1982,01,CH
49792,3/24/2015 9:45,3/24/2015 9:55,SEA00375,612.545,Westlake Ave & 6th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-15,PS-04,Annual Member,Female,1982,15,SL
77641,5/22/2015 16:40,5/22/2015 17:02,SEA00416,1322.679,12th Ave & NE Campus Pkwy,Cal Anderson Park / 11th Ave & Pine St,UD-04,CH-08,Annual Member,Male,1986,04,UD
102421,7/4/2015 18:37,7/4/2015 23:49,SEA00165,18709.546,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Short-Term Pass Holder,NULL,NULL,18,SL
138835,9/2/2015 18:47,9/2/2015 18:54,SEA00451,383.53,PATH / 9th Ave & Westlake Ave,REI / Yale Ave N & John St,SLU-07,SLU-01,Annual Member,Male,1975,07,SL
4135,10/20/2014 15:07,10/20/2014 15:15,SEA00320,514.912,NE 42nd St & University Way NE,UW McCarty Hall / Whitman Ct,UD-02,UW-01,Annual Member,Male,1990,02,UD
126061,8/10/2015 11:17,8/10/2015 11:33,SEA00224,974.735,Republican St & Westlake Ave N,3rd Ave & Broad St,SLU-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,SL
39192,2/20/2015 10:32,2/20/2015 10:35,SEA00110,219.229,2nd Ave & Spring St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-06,PS-05,Annual Member,Female,1985,06,CB
151592,9/30/2015 6:45,9/30/2015 6:49,SEA00410,214.822,Terry Ave & Stewart St,Republican St & Westlake Ave N,SLU-20,SLU-04,Annual Member,Male,1987,20,SL
